,Restaurant Name,Review ID,Date,Content,Rating
3575,The Queens Head,734288595,December 2019,Fantastic meal - delicious - served promptly and with a smile by the lovely Bruce. Highly recommend.,5.0
3576,The Queens Head,736879787,January 2020,Great food tonight.,5.0
3577,The Queens Head,733962378,December 2019,My dad visited the restaurant earlier this evening. The mains were great especially the Boeuf Bourguignon.,5.0
3578,The Queens Head,735079561,December 2019,I know the queens head well being a regular in the bar. We had a big family dinner which I am afraid was very mixed. Some nice dishes however the steak which was had by 6 of us was poor. Chewy to say the least and I personally left half of mine as a result. I was offered a free sweet but as no others had sweets I didn’t and no other compensation offered against a £700 bill.,2.0
3579,The Queens Head,735371109,December 2019,Nice pub.. very Surrey! Great drink options. Veggie food options limited and they ran out of the samosas so was really limited on choice - had to resort to bread as a starter.,3.0
3580,The Queens Head,735664093,December 2019,"Always a pleasant experience. Friendly staff, good food! Dog friendly in the bar area. Great for lunch or dinner. Excellent choice of wines",5.0
3581,The Queens Head,736626851,January 2020,We had Rob as our waiter and he couldn’t have been more accommodating and friendly. The food was great and we will be back.,5.0
3582,The Andover Arms,458693368,February 2017,Look and feel of a traditional pub but clearly focuses on food. Freshly cooked food and Fullers London Pride bitter! Easy to find something I liked on the menu. Service was good. Probably need to book at busy times.,5.0
3583,The Queens Head,736729851,January 2020,Superb Chateaubriand and great service. A perfect lunch!,5.0
3584,The Queens Head,736480877,January 2020,"The Queens Head is a great local pub for a drink and also a fabulous restaurant for a meal. Harriette and her team are proffessional, attentive, and fun. Last night, I had the burger, which was done to a turn, my daughter (a gluten intolerant vegetarian) was well catered for having the baked cheese, followed by the salmon, and my wife enjoyed the pork belly. Five stars all round !",5.0
3585,Turtle Bay - Walthamstow,729650950,November 2019,Visited Turtle Bay twice in November. The food and drinks were excellent and the service by Leah was fantastic. Will highly recommend.,5.0
3586,Turtle Bay - Walthamstow,729404376,November 2019,The fried fish was really fresh and the portion was big enough. Thanks to Cristina for the recommendation. Rude Boy was nice and refreshing. Thanks to Eline who served me in the bar. Lovely atmosphere as always 10/10,5.0
3587,The Queens Head,734876959,December 2019,"This place, to our surprise has exactly the same print menus as our local favourite, The Boot at Histon. It's part of the small Raymond Blanc chain, it seems. The staff are really well trained and on a busy Christmas Eve they dealt brilliantly with drinks orders, extra drinks, food etc. Can't fault them. The place itself is an old pub, very little parking, scrubbed tables and Farrow and Ball type decor, just like our local branch which is a regular favourite. Everyone in a party of six had good food, except me. I stupidly ordered the paella, my favourite. But of course it was as poor as our local one, gritty, dry and only mild flavour. It must be batch cooked and warmed up on the shiny little black platter. I was hungry and struggled through it but made our waiter aware of what seems to be a chain problem. All other dishes were good but so similar to the ones here. Not sure I would go back.",4.0
3588,Turtle Bay - Walthamstow,729828351,November 2019,"The drinks were very good, the food was very tasty and i was happy that i got served by Cristina....................................................",5.0
3589,The Queens Head,730785599,November 2019,"Whilest visiting relations came here for Saturday night out-obviously popular as Bar area was rammed -3 deep at bar -and restaurant fully booked. Menu was good -very varied-but coming as we do from 'depths of Somerset' ,prices bit OTT!. However THIS PLACE HAS IT RIGHT! Bums on every seat in a competitive area like this shows they have it cracked.Well done! We will be back . P.S.-not used to 10% Service charge(it is ok to refuse)-prefer to reward individuals -if they are good.",4.0
3590,The Pheasant Restaurant & Pheasant Inn,650184604,January 2019,"My colleagues and I took in the Pheasant Inn on the last evening of our business trip in London. We were at the Radisson Blue Edwardian Heathrow, so we really didn't get to see much of London, but I can say that we thoroughly enjoyed the meal and environment at the Pheasant Inn!",4.0
3591,Turtle Bay - Walthamstow,726025349,November 2019,"Was with my girlfriend on Monday night , had some great cocktails made by Chloe who was amazing and caring she helped us pick a range of cocktails and even after telling us it was her 2nd day she still made us some beautiful cocktails",5.0
3592,Turtle Bay - Walthamstow,726207031,November 2019,Lovely service and great cocktails. Friendly staff who also gave us a free dessert for my friends birthday!!,5.0
3593,The Queens Head,726821357,November 2019,"High quality food, cooked well and served by passionate, knowledgeable staff. Great Menu and wine selection, with personable staff. Dog friendly, and very dog welcoming. Still a local favourite in the Weybridge area.",5.0
3594,The Queens Head,726013828,November 2019,"We’re regular customers and enjoy the good , atmosphere and service we receive each time we come. Special thank you to Rob for taking special care of us !!",5.0
3595,The Queens Head,727022887,November 2019,"I’ve never been made to feel so welcomed with my dog to a dining establishment, that I have been at the Queens Head at Weybridge! Every staff member who walked by greeted Bear warmly and he was simply in heaven with all the attention! They made sure he had fresh water and was comfortable, all at the same time attending to our needs and providing excellent service! The food was simply outstanding and the atmosphere was warm and welcoming. The staff and management made the entire experience extremely enjoyable and I look forward to going back with Bear again soon!",5.0
3596,The Queens Head,727041732,November 2019,After a meal out my friend an I headed to the Queens head for after drinks and a lively friendly atmosphere. The bar staff are easy going bright and super friendly. The pub itself was warm and cosy like the feeling you get when your walking into your own home having been away. Your welcomed in an drawn into easy entertaining conversation. I liked the low level lighting which made everything feel like you were cosying by a fire. Dispite being busy I felt relaxed and comfortable chit chatting with my friend and equally being nosy to everyone around me as i people watched. lovely lively pub which i will be sure to visit time and time again.,5.0
3597,The Queens Head,728131178,November 2019,"I was in Weybridge for an event starting at 7pm, so had to eat early or very late. I had heard the Queens Head had acquired a good reputation, so went there at 6pm (on a Thursday) to eat. It was already quite full. I had the smoked pork belly with apple and dauphinoise potatoes, which was excellent, and a glass of Merlot. Not exactly cheap, but very much worth what I paid. I'll go there again when I'm in the area.",5.0
3598,The Pheasant Restaurant & Pheasant Inn,645998284,January 2019,The food is lovely and portions are huge! The service was friendly and efficient too. Had a great time will definitely return,5.0
3599,Gola Restaurant,743060300,January 2020,I tried this restaurant but I’ve been very disappointing about the food and the prices of the dishes were too expensive for its quality.,2.0
3600,The Queens Head,727256744,November 2019,Best food in weybridge. Lovely French twist on the menu. Great service as always and very friendly. Great ambience,5.0
3601,The Pheasant Restaurant & Pheasant Inn,645921558,January 2019,A lovely local run pub with a great al' carte restaurant up stairs. Food is always good and big portion sizes. Staff are helpful and welcoming. Priced are reasonable. I would suggest pre booking a table as it does get very busy especially on weekends. Large selection of vegetarian and non vegetarian dishes available . Good palace for family evening meal too.,3.0
3602,Gola Restaurant,712549058,September 2019,"Very much a local favourite, this restaurant wins on many levels offering authentic southern Italian dishes offered up with efficient, friendly service. It’s no wonder it’s so popular. It also discreetly shows football on the telly. Double win.",4.0
3603,Gola Restaurant,712447146,September 2019,Very nice food at very reasonable prices. Perfectly located close to the tube station too( Parsons Green station ) .,5.0
3604,Gola Restaurant,716104311,October 2019,"Delicious pizza, pasta (truffle, quail egg and bacon) had great flavour. Lived nearby for 10 years and only visited but planning on going back next week as it is that good. Highly recommend.",5.0
3605,Gola Restaurant,722809249,October 2019,Yesterday evening we had a party for my daughters birthday for 20 friends- we left the team to choose a sharing menu and they didnt disappoint- the ladies were seated in the back room and the setting was perfect! the food was delicious and plentiful and the staff attentive and fun- the lasagne and seafood risotto were a particular favourite. what a perfect choice for a dinner party without the hassle of cooking ! parents also dined well in the other room,5.0
3606,Gola Restaurant,728626013,November 2019,"Super quirky restaurant with loud decor. The food did not disappoint!!!!!! I had the most delicious spaghetti with pancetta and a truffle sauce... served with a miniature egg on top. The dish initially looked small, but my goodness it was so rich and filling!!!!",4.0
3607,Turtle Bay - Walthamstow,725756097,November 2019,Eline and chloe were lovely!!!! I would certainly come back here and recommend this place to anyone! Perfect ambiance and lovely people fantastic service! I would certainly recommend this place! For dates or just dinner this place is great!,5.0
3608,The Andover Arms,443848683,December 2016,What a great little pub with a lovely warm inviting feel. My wife and I stumbled across this quaint little place whilst in Shepherds Bush/Hammersmith for the night to see #TheChemicalBrothers. The quiet before the storm!,5.0
3609,The Andover Arms,444222496,November 2016,"The Andover Arms is a great pub with a terrific atmosphere , hard working staff and excellent service. We had a very enjoyable Sunday evening meal, with generous helpings and good quality food.",5.0
3610,The Andover Arms,444518978,December 2016,Gorgeous service .. nice food .. super suggested .. attention to any need from wifi to food allergies,5.0
3611,The Andover Arms,445036162,December 2016,We hadn't been for a Sunday roast in ages! I looked on TA and noticed this little gem within 1 mile of my flat. Great!,4.0
3612,Gola Restaurant,722505279,October 2019,Gola serves authentic southern Italian food that never fails to satisfy. The staff are attentive with friendly interaction and its always an enjoyable experience. Its always a good sign when many of the clientele are Italian themselves.,4.0
3613,The Andover Arms,444717007,December 2016,Food was delicious and staff was very friendly and fast. Nice atmosphere. I would certainly recommend it.,5.0
3614,The Andover Arms,446257901,December 2016,"Big portions!! But equally tasty food. We had our office lunch here, so about 12 of us.",4.0
3615,The Andover Arms,447540079,December 2016,Currently in London for Christmas/NYE and enjoyed a great meal at this restaurant. Very quaint. Got a wonderful table near the fireplace in the back. The fish and chips and burgers were great. Service was good too.,4.0
3616,Madhu's,276506884,May 2015,Another visit to this great restaurant.,5.0
3617,Madhu's,276001601,January 2015,"We were invited by our family friends to madhus for the treat as my friend is a big fan of madhus food. As I ate from there first time I liked the food. Typical taste of Indian food. My fav was Dal makhni and baigan ka bharta. The more I enjoyed the main and starter , I was disappointed by dessert. Wanted some more options for dessert. Staff was good and friendly.",4.0
3618,Madhu's,282575471,May 2015,"I finally visited Madhu's after having been told a number of times that it serves excellent food, and I wasn't disappointed.",4.0
3619,Madhu's,283518084,June 2015,"We had come to Souhall for shopping and dropped in to Madhus for a light lunch. The menu was very interesting, with many dishes I had eaten in India but not seen in England. We had vegetable dumplings in spicy yoghurt kari and a nice spicy cauliflower. The chapattis were delicious as well - piping hot and freshly made to order just like in India. We loved all of it and just wished we had been hungrier!",5.0
3620,Madhu's,282383247,June 2015,"food was good, service good and food had right spices and was not spicy and sweet as in other local restaurants.",4.0
3621,Madhu's,281831087,June 2015,"Was recommended to try this place by a colleague. Upon arrival the restaurant looked too empty and lacking atmosphere and the dishes on the menu seemed overpriced. Despite this, we decided to limit the damage and try the food by doing a take-away. Good portion for a lamb biryani and the rice was long grain and decent quality. For a £13 lamb biryani I was expecting very big things. Unfortunately, it was so poor and bland and very poor value for money so I decided to write about it.",1.0
3622,Gola Restaurant,685690279,June 2019,"I was so looking forward to Gola for my birthday meal, however it was one of the most disappointing dining experiences I've had in London. Although our female waitress was incredibly friendly, when my pasta was delivered to the table and I took a bite, it was freezing cold. I told another male waiter that it was cold and he shrugged. I stared at him, hoping the shrug would warm it up - it didn't. After a long enough stare of shock, he finally took my plate to the kitchen quite reluctantly after asking ""How could pasta straight from the kitchen be cold?"" - I had exactly the same thoughts.",1.0
3623,The Queens Head,711594150,September 2019,"Charmingly,decorated local pub and restaurant. The food is delicous and beautifully presented with an eclectic wine list and tempting, daily specials on the blackboard. I've been coming to this pub for many years with family and friends and it's always great with friendly staff and excellent service.",5.0
3624,The Queens Head,711197735,September 2019,"This pub was in the doldrums for some time but over the last two,or,three years has been very good and we have had a lot lovely evenings there. However the last two,or three times have been most disappointing and we feel that as well as refurbishing the decor the chef plus the same old menu also needs to,be updated. The food is now just warmed up with tired soggy chips, tiny moules with a watery sauce and stale over cooked deserts. The staff remain very helpful and most courteous but we will not be returning until we can be assured that the food has greatly improved.",2.0
3625,The Queens Head,714772907,October 2019,"First visit but will be first of many . Great flavours , superb food and an open kitchen for entertainment. staff were so friendly and helpful , dessert was excellent , and all prepared and made there . Went with daughter and loved every minute .",5.0
3626,The Queens Head,710131411,September 2019,Visited on Saturday night for the first time and was really impressed. Really nice place with good food and a nice selection of drinks. Will definitely return.,4.0
3627,The Queens Head,712347898,September 2019,"Had a busy day at golf and wanted a traditional Sunday lunch. The menu was extensive and great value, 2 courses for £20, which is good in Weybridge. The roars dinners were great and staff very helpful. We had 2 very fussy eaters but nothing was too much trouble. Would go back when in the area.",4.0
3628,The Queens Head,712355357,September 2019,We’ve been here before in the main restaurant for a big family lunch which was good but a bit manic.,5.0
3629,The Queens Head,711736584,September 2019,By far the best bar/restaurant in weybridge. The staff are lovely and friendly along with great food!,5.0
3630,The Andover Arms,436698068,November 2016,Lovely pub/restaurant. We had Guinness steak pie with leek mash and it was the best I've ever had. I would highly recommend this place to anyone.,5.0
3631,The Andover Arms,438569684,November 2016,"Went their on a whim after looking up local restaurants on TripAdvisor. The reviews were correct, this place is a gem. I had possibly the best pie ever, packed full of steak and my husband had the lamb. I now need to lie horizontal for a while as I didn't want to leave a morsel of the delicious food. Only wish I'd left room for a pudding when I saw the table next to us with theirs. We will definitely find a reason to return. Next time we'll book as although staff were great and found us a table it was very busy. This didn't affect the service as they were very helpful and attentive.",5.0
3632,The Andover Arms,438783733,November 2016,"This was one of the best experiences we have ever had in anywhere. Food was good, but the Service we got was unbelievable - even in hurry. Staff was really busy, but they still had time for great Service. Especially a blond waitres is the spirit of the place. What A Professional. Thank you for the great experience.",5.0
3633,The Andover Arms,438483297,November 2016,We had dinner here on Friday evening and thoroughly enjoyed it. The fish and chips were fantastic as were the other mains that our party had. A really lovely little pub- well hidden away but worth a visit if you're in the area.,5.0
3634,The Andover Arms,440357152,November 2016,"Great Sunday lunch booked for family birthday. Really good food, attentive service, nice pub - the good reviews are justified!",5.0
3635,Gola Restaurant,640415686,December 2018,We came early one night in December and found the standard far below all previous visits. Apart from the waitress who was lovely.,2.0
3636,Gola Restaurant,642534352,December 2018,"Fresh ingredients from Italy everyday, great staff, perfect for business dinners, special occasions, dinners with friends. Every detail at Gola is selected with care, from food to the design. Gola's dishes are incredibly delicious and particular, with unique look and unforgettable taste! This restaurant is always the perfect choice, even in Italy it is rare to have great food like this!",5.0
3637,Gola Restaurant,637271187,December 2018,"Great food, great service and great ambience. If you are in London and you want eat Italian without spend a million, this is your place",5.0
3638,The Andover Arms,440368378,November 2016,"Great food and atmosphere! The half shoulder of lamb is simply to die for and the staff is always so helpful. Cannot recommend enough if you're a big fun of a delicious roast on a Sunday, Johnny Cash (they play awesome classics) delicious food and friendly customer service.",5.0
3639,The Andover Arms,440224367,November 2016,Great little pub hidden away Brackenburry village as it's called. Near Hammersmith. Good classic pub often you would need to book on weekends. Good food and selection of beers on tap. Lovely service and good clients. Great butcher just down the road by the way!,4.0
3640,Gola Restaurant,650191500,March 2018,"Food is something amazing and it actually feels to be in Italy when you are eating in this restaurant. It seems a bit pricey but compared to other chains, that’s another level. Cacio & pepe is the best dish, served on a wheel of cheese",4.0
3641,Gola Restaurant,646925461,December 2018,Pizza is good - we liked the diavola. Pasta is tiny for £17.50... there are plenty of good Italians close by...,2.0
3642,The Queens Head,687596198,July 2019,"Just popped in for dinner and a drink on.a Saturday evening. Staff were friendly and bar was extremely well stoked of every drink you could want. We ordered drinks and took our seats to view the bar food menu. Again, plenty of choice... we placed our order at the bar and we were served very quickly, probably too quickly. Both meals were average at best and portions were quite small, leaving both of us feeling unsatisfied. Charming pub, friendly staff, great selection of drinks, but food a bit of a let down.",3.0
3643,The Queens Head,707822836,September 2019,"Visited with friends going by trip adviser results. Usually when you order a steak it will come with either chips or vegetables. On ordering the steak priced at £25.00 I assumed it would come will one or the other. However, I was charged a further £8 to have green beans and chips. The food and staff were excellent but just feel it was let down by this additional greedy charge.",4.0
3644,The Queens Head,683379363,May 2019,Visited this restaurant quite a few times now and thought I must leave a review.,5.0
3645,The Queens Head,687966076,June 2019,I was visiting our Weybridge office and my colleague treated me to dinner here.,4.0
3646,The Queens Head,696411144,August 2019,Lovely meal and great atmosphere even on a Monday night. I had the heritage tomato salad to start – there was rather more salad and less tomato than I had been expecting and it was served in a steep sided bowl which made it somewhat difficult to eat. However it tasted very good. For the maincourse I chose the mango and crayfish salad and it was really very good indeed . Especially with a side of sweet potato chips which were excellent. Only two of my group chose deserts and both were disappointing. My raspberry cheesecake was served in a traditional champagne ‘coupe’ which again was difficult to eat and lacked flavour. The pub has recently been closed for renovations but I struggle to see what had changed – maybe they just freshened up the paint and kept the decor very similar.,4.0
3647,The Queens Head,686640971,June 2019,"Took friend from overseas for dinner about 3 weeks ago - love the food in this pub. Also, the service is always good and the staff are friendly and chatty. Will be back very soon. By the way the Pistachio soufflé is fabulous - just outstanding.",5.0
3648,The Queens Head,695384844,August 2019,We had a great night at the Queens Head. The refurb is A1 imho; stylish and in tune with the feel of the place - and thankfully not that grey colour most places adopt. Beer was tip-top and Vicki enjoyed the spritz selection. We had just the chateaubriand to share and it was cooked to perfection. Staff all so nice and friendly. This is just an easy place to have a lovely evening. Thanks QH x,5.0
3649,The Queens Head,697603318,July 2019,"We visitied The Queens Head on a recommendation from a friend last month, and found it to be really fantastic, certainly one of the best pub/restaurant experiences we've had in a while.",5.0
3650,The Queens Head,698183690,August 2019,"I came here for a casual lunch with our new born daughter, and were not disappointed. From a friendly welcome to great food and descent changing facilities for the little one. Starters were small for the price but certainly good quality and tasty. The mains as ever were superb, I had the mussels and my wife had the burger. fairly priced descent portion size and freshly cooked. I will be coming back again in a heartbeat. Keep up the good work!",5.0
3651,The Andover Arms,425331084,October 2016,"We have eaten here many times and it has never disappointed and has always been the best food in the area, however this time was not good at all we got our seats quickly, so far so good excellent service, we had great drinks and service was very attentive. We ordered food which came promptly firstly a starter of hummus which hit the spot! , next it was just downhill we ordered 3 Sunday roasts 2 roast beef and 1 roast lamb well they arrived in good time, so far so good, but the food was terrible it arrived cold not cooked as we asked (the beef) and tasted awful, the plates were hardly touched and staff did not even ask if everything was OK. We could not leave quick enough and have desert elsewhere.",2.0
3652,The Andover Arms,426638763,September 2016,We have eaten here several times when we visit family in the area and have never been disappointed.,5.0
3653,The Andover Arms,425905551,October 2016,"Excellent service, cosy atmosphere, and delicious food. Generous portions require hungry, happy eaters.",5.0
3654,The Queens Head,704883580,August 2019,"Fine hostelery,tasteful and comfortable surroundings.Good quality food and very friendly and accommodating service.",5.0
3655,Gola Restaurant,610643059,August 2018,"If you are able to turn a little restaurant into what Gola is in the middle of Fullham, you are simply amazing. Well done to Aaron and to the chef. Amazing food, Amazing combination of Italian quality and great atmosphere. The ingredients are carefully sourced and cooked to deliver the best. Touché.",5.0
3656,Gola Restaurant,622817584,October 2018,"My friend and I showed up to gola yesterday without a reservation hoping that we would be lucky enough to find a table on the spot. A handsome waiter greeted us at the door.The manager was really helpful, found us a table straight away. I loved the interior of the restaurant, very eclectic, but in a way that worked. The starters were the best part in my opinion. I had the tuna tartare with truffle and it was great.",5.0
3657,Gola Restaurant,627500039,October 2018,"London always has had restaurants that are good in so many ways, but success so often goes to their heads. Gola seems to be one of them. The food is generally of high quality. The anti-pasti had some lovely mozzarella and Italian cured meats. Though one assumes chef bought these himself (pace Basil Fawlty). My rigatoni ragu was nicely cooked, though more than two little pieces of beef might have indicated a greater generosity of spirit. The Nero d’avola was big hearty wine at a big hearty price, but hey that’s SW6. However where Gola and I part company is in its mismatch between the two hour booking slots and the sclerotic service. They are not compatible. Either speed up or give the diners longer.",3.0
3658,Gola Restaurant,631123492,November 2018,"We enjoyed a lovely meal at Gola last weekend. The service was very attentive and friendly and the food was tasty with generous portions. The restaurant is decorated in a homely and unique style, creating a cosy atmosphere.",4.0
3659,Madhu's,262600672,March 2015,"Visited on Friday evening as I wanted to experience indian fine dining and have to say I was disappointed by the experience. We were seated by the bar where waiters stood chatting the whole evening which spoilt the atmosphere. My side plate had an eyelash on it. The cutlery looked like it was suffering from wear and tear. My husband's napkin was taken out of the napkin holder and placed on his lap..my napkin had no holder and my napkin was left on the small plate for me to put on my lap. Service very hit and miss. On seating the waiter suggested a beer to my husband and gave him a Cobra which wasn't to his liking... My husband then asked for a Carling beer and this was poured into his glass whilst he visited the gents! Food was not brilliant, quite bland for my liking. Fish starter was good and so was the mixed grill. The main course portions were too much for two people. Keema mutter was very dry and didn't seem fresh. The chicken curry was ok. Not sure about the choleh dhal - the dhal was not cooked well and the pieces of dhal were hard when chewing. The naan were fine. If this is fine dining then service should be perfect and professional and cutlery and plates should be clean. My plate had grey lines on it (probably from extensive scrubbing or something). I'm not sure that I would rate this restaurant as fine dining. The staff certainly didn't depict that at all. It reminded me of a fast food restaurant and certainly was no different to a desi darka. When I visited this restaurant 7 years ago there was a certain air of fine dining and quality in both the food and and service, which it certainly lacked it on this occasion. I think that you are trying to cater for the average guest.",3.0
3660,Gola Restaurant,626615219,October 2018,"Came to Gola with high hopes. We weren’t disappointed with the food (delicious), but we were let down by slow service (it took approximately 40 minutes for mains to arrive, possibly longer). We were having a good time despite this, until we were “asked” how long it would take for us to finish our wine; they had another table coming. This felt rude and therefore we felt that the experience was wasn’t worth the money. A shame as the waiters and waitresses were lovely and the food was great.",3.0
3661,The Queens Head,676845187,May 2019,"Visited for Sunday lunch for 2nd time in 2 months - both times reliable service, good choice of food and portion size. Staff friendly and positive service",4.0
3662,Madhu's,262795629,March 2015,"Few of us met up after 2 years I made the big mistake of recommending madhu’s as a suitable venue for a get together, on the strength of a good first hand experience a few years ago. I don't know what has happened since then, but the standard of service has dropped to inexcusably poor levels for a premium and very pricey restaurant, we found waiters to be pushy and just want us to order drinks which we don’t want, I requested a masala papad but with finely chopped salad and I was told they cant do it, without even asking the chef , I consider this to reflect an appalling lack of flexibility and attention to the individual customer's needs in the context of a premium southall restaurant, food was avarage and no one had a word of praise except for the Boozi Bafu and Machuzi Kuku were excellent.",1.0
3663,The Queens Head,677264044,May 2019,I was invited to lunch here by a dear friend of more than 40 years standing.,5.0
3664,The Queens Head,677032719,May 2019,"Last week we held a 30 year class reunion for the Class of 1989 from St George's Weybridge. We booked the dining room for 60 guests, for a sit down three course meal. From the time of making the booking to the very end of our evening the level of service was just outstanding. Harriet and her staff went way out of their way to make sure our event was a huge success. The service was the best, staff lovely and the food was great. How they managed to get 60 plates of HOT food out at the same time is unbelievable. We hope to return more frequently with school alumni. Thank you for making our event and day so wonderful.",5.0
3665,The Queens Head,679033933,June 2019,Attended a business lunch with some colleagues yesterday 4th June and visited this town centre pub. The welcome brightened up an overcast and rainy day. The service was excellent as was the food selection. Daily set menus selection of Ala Carte . I had the Beef stroganoff with Rice - * Excellent whilst my colleagues chose other items but all commented on the great taste.,5.0
3666,The Queens Head,677580012,May 2019,Booked a table for 3 adults by phone without issue. Parked nearby within walking distance. Inside the rustic dining area the decor and open kitchen created a real nice atmosphere. Great menu on offer and food arrived hot and delicious. Really lovely dining experience.,5.0
3667,The Queens Head,681815654,June 2019,Ate here on Friday evening with a group of friends . Staff were friendly and we had great service.,5.0
3668,The Queens Head,682057075,June 2019,"As part of a car enthusiast's group we enjoyed a superb evening. It was a very busy Saturday. Although we had booked, others turned up. Despite being run off their feet, the staff could not have been more helpful. Of particular note was the tremendously enthusiastic and indefatigable waiter of Russian extraction. What was his name? He moved our group, pushed tables together, got every order spot on and delivered delicious food to us. He was in a class of his own. Thank you so much for such a happy experience. He deserves six stars.",5.0
3669,Gola Restaurant,578964628,March 2018,"compliments!all food is great,very italian too.all the waiters are very friendly just the...ehm...bill...",4.0
3670,The Queens Head,680291797,June 2019,"Lovely staff great food,worth the sixty mile trip.will be going again and again perhaps once a month its that good,nice pub with restaurant attached five stars imo",5.0
3671,Gola Restaurant,587492697,May 2018,"After a pleasant start the meal went down hill with a rush. The main course Spaghetti alle Vongole was very salty and when I mentioned this to the waiter he shrugged and said “Well Vongole come from the sea”. Our salad, was forgotten until after numerous attempts we were able to ask the Maitre de, what had happened, was drowned in greasy thick wads of Parmesan. The coffee was undrinkable.",2.0
3672,Gola Restaurant,588429327,May 2018,"Possibly the best Italian god in London , fabulously fresh beautifully cocked and a lovely ambience. We met up with friends before a Chelsea game 12 of us and the service was faultless, the wine beer and water were all first class , go there , you might even bump into a a legend or two",5.0
3673,Gola Restaurant,594432436,July 2018,"Amazing staff who couldn’t do enough for us, delicious food, buzzy atmosphere. Perfect way to start a Saturday night.",5.0
3674,Gola Restaurant,584772739,June 2018,"I came to have dinner , I ordered ravioli which I didn’t like , so I asked the waiter ( who was ablously not happy about it) to return it back to the kitchen and I ordered another main instead . At the end of the dinner , I found that they still charged me for the ravioli which I returned .",1.0
3675,Gola Restaurant,590079734,June 2018,"First time at Gola. It’s a small Italian restaurant with a wide range of starters, mains and deserts. My girlfriend and I quite enjoyed the food and the staff was very professional. We tried everything possible: from pasta, to meat, from raw fish to cooked one. All in line with expectation.",4.0
3676,Madhu's,261975171,March 2015,"I tried this restaurant today with my boyfriend and we both really enjoyed it. From start to finish the service was great, staff were very friendly and greeted us kindly. We ordered the papri chat, makhni chicken and Karahi gosht. Meat was very tender, loved the gravy with my garlic naan. Papri chat is my favourite Indian appetiser and they made it well. First time I've eaten it with whole chunks of fried crisps, usually its smaller and broken up. But I loved it and it didn't go soggy throughout the meal.",4.0
3677,The Queens Head,669074352,April 2019,Went with friends on a packed Saturday night.,5.0
3678,The Queens Head,670467078,April 2019,"After celebrating my birthday, my wife's birthday, and our wedding anniversary 2 years consecutively at this venue. It is also convenient for meetings with my local Masonic brothers. I find myself ""Barred"" for some completely spurious reason.",1.0
3679,The Queens Head,671239334,May 2019,"I visited the Queen’s Head tonight with two dear friends - I have been many times before for drinks/music and always had great fun but haven’t eaten and always heard great things about the restaurant... it did not disappoint! Two of us got there a little early for a drink and the pub was buzzing, full of nice folk with a really happy Friday feeling. Despite being packed we didn’t wait long to be served and the staff were super friendly and very amenable. They came to find us when the table was ready and were very thorough, attentive and friendly when it came to explaining the menu or answering our questions (without being overbearing). We had the steak, mussels and fish curry and all were delicious and came out piping hot, fresh and cooked beautifully. We followed up with desserts and chatter and wine. The musical accompaniment was supplied by Lindy from Beats International- superb! A splendid night all-round! Thank you so much QH, we will be back and wouldn’t hesitate to recommend you, it is rare to find such quality food, alongside really good ambience and excellent customer service.",5.0
3680,The Queens Head,671225515,May 2019,"To be frank, we’ve had a tricky week. Planning a quiet night is unusual but we did and and we are glad about that!",5.0
3681,The Queens Head,671375504,May 2019,I love it when my owner brings me here to meet my other furry friends.,5.0
3682,The Queens Head,672726957,May 2019,"Make sure to book early so you don’t miss out.... always such great service and fantastic food, best in area for a Sunday roast or even a quick drink... dog friendly bar with treats for your 4 legged friend",5.0
3683,The Queens Head,674899381,May 2019,"Took my other half here for dinner last night. Food and service was excellent, would definitely come back again.",5.0
3684,The Queens Head,675845684,May 2019,"My husband and I decided to have lunch here for the first time. I normally don’t get a big choice of what I can eat on a menu due to my dietary restrictions. This menu was a joy and I choose the Asparagus with poached egg and Moroccan Lamb. Both very delicious. The lamb is served on the bone and is melt in the mouth. My husband had the beef tortilla, Boeuf Bourguignon and Eton Mess. Although he enjoyed the courses, he said we have had a more tastier and more generous serving with the Eton Mess. The staff were very friendly. We will definitely return, I want to try the Harissa-glazed aubergine next time!",5.0
3685,The Queens Head,672647857,May 2019,"Love this place, whether it’s for a quick drink, a special meal or a relaxing few hours with the Mutt :)",5.0
3686,Gola Restaurant,557265226,January 2018,"My wife and I recently visited Gina for the first time. We had not booked and the restaurant was full however the host made a plan for us to sit at the bar. The restaurant has a great energy and vibe and as a result feels very welcoming. We were a bit short on time so decided to have a glass of champagne and to share a pizza and pasta. The pasta was the highlight of the dinner, ravioli served with mushrooms, pecorino cheese along with roasted pistachios! The flavour combination was amazing and we had a hard time negotiating our sharing agreement. We did not have dessert but looking at the menu will be back for one.",5.0
3687,Madhu's,257693010,March 2015,our it groups want to celebrate se we planned to arrange a party in madhus manager give a deal 35 pounds food n beer starter is the best part of madhus everyone enjoyed the starter maincourse is proper Punjabi style we loved it service is up to the mark very high level of service like michelin star restaurant everyone is very happy with food and service. Manager and waiter look after us very well. Will arrange one more party in coming month...,5.0
3688,Gola Restaurant,561184805,February 2018,"Excellent food, good wine, perfect service, amazing people and fantastic environment. Gola for me is the best Italian restaurant in London!! Keep it up guys..waiting for you in ischia!",5.0
3689,Gola Restaurant,557847748,January 2018,"Small nice place, particularly the front hall, with a variety of entries, creative richly flavoured main courses and desserts from an Italian inspired chef (though you wouldn’t notice a typically Italian taste). Bigger portions would probably be more appropriate for the prices.",3.0
