,Content,Date,Rating,Restaurant Name,Review ID
257,"Went here a couple of days ago and has the tasting menu. Whilst the drinks were great and the views fabulous the food was disappointing. In one dish, coffee overpowered an over cooked and underwhelming piece of veal. In another grey dish, truffle dominated a fake celeriac pasta tube. It was almost universally disliked by my party. Dessert was a drab affair; some off-the-shelf chocolate three ways.",March 2018,2.0,Bokan 37 Restaurant,565619016
258,"We stayed at the hotel and booked a table before,which I feel is a must as this bar is very very busy.",March 2018,5.0,Bokan 37 Restaurant,566883676
259,"So, those who know me, known how much I LOVE Bokan at Novotel hotel! Coffee ☕, mid day lunches , mid day drinks, late night drinks , jazz evenings , friends reunions️, dates or just chilled afternoons are so far just a few reasons for why I keep ending up on that 38th floor with all them stunning views.",March 2018,5.0,Bokan 37 Restaurant,567059608
260,Hidden gem in the heart of canary whalf. Ditch the tall well known rooftop bars for something more unique and stunning views of the London skyline. Must try cocktail called isle chapel which tasted like a lemon meringue pudding!,February 2018,5.0,Bokan 37 Restaurant,559731961
261,"Super high quality of food, great service and amazing view.",February 2018,5.0,Bokan 37 Restaurant,561212953
262,"Enjoyed a night here recently. The ambiance is lovely in the bar and the views are spectacular. For those staying in the hotel this is a must visit. Great cocktails, friendly staff. All in all a great place.",February 2018,5.0,Bokan 37 Restaurant,563324172
263,My wife and I thoroughly enjoyed this 2nd visit to Bokan to celebrate Valentine's Day. Very warm welcome! We went for the tasting menu which was excellent. Amazing view looking West towards the City at night. Not pretentious at all. No pressure to move off the table. Strongly recommend.,February 2018,5.0,Bokan 37 Restaurant,561765319
264,"Four of us went to Bokan. Great views at night seeing London lit up. The service was great and the food very well presented and tasted superb. The views are beautiful. Bottle of wine, 4 beers, 2 tasting menus and 2 a la carte menus with starters, main and desserts £332 so not the cheapest place to eat out on a Saturday night. Not a child friendly place really as it’s quite grown up and adult. 12.5% added automatically. Our last course was forgotten about on the tasting menu so we had to ask. No big bother really. Sweetbreads were deep fried and tasty. I think these were the pancreas gland ones due to the shape and not the thymus gland ones from the throat.",February 2018,4.0,Bokan 37 Restaurant,559678901
265,This place offers the best view and variety of tasty cocktails. A lot of people are visiting this bar after work,November 2017,5.0,Bokan 37 Restaurant,561913510
266,"I recently dined with a group of 15 of us for lunch and the meal was perfect in every way. Firstly, the staff could not be more friendly and were superb in tending to the table. Secondly, the restaurant offers exceptional views which give The Shard and Heron Tower a run for their money! Finally, the food was exquisite - not only is the presentation a wow factor (every course was Insta-worthy!), but it was delicious, fresh and cooked to perfection. I would say given the quality, it is very good value for money.",February 2018,5.0,Bokan 37 Restaurant,562125261
267,went for drinks. great views of London. best to search around for a place to sit or book table in advance. its in the middle of nowhere and the area is a bit dead at the weekend.,February 2018,4.0,Bokan 37 Restaurant,562946410
268,"Good afternoon Jeevan,",February 2018,1.0,Bokan 37 Restaurant,563120344
269,... say „it‘s not my fault!“ when they failed to deliver drinks even after two reminder. This was disappointing.,February 2018,4.0,Bokan 37 Restaurant,562544020
270,"We (6 persons) dined here before Christmas. Service was good, no complaints about starters, however welcome starters were very simple for the restaurant level (warm breads with selection of butters), wine list is on a pricey side. The biggest disappointment were main course - beef entrecote ordered medium arrived completely overdone and dry. Octopus was well prepared and not gummy. Avoid the area near the open kitchen, better get seated further away because of heat. Maybe a wrong day for us to visit ? Will give it another try at Easter.",December 2017,3.0,Bokan 37 Restaurant,555413498
271,"Went to this new and beautiful place at Novotel, Boka. Absolutely amazing experience, staff is super welcoming and friendly, great cocktails and fantastic food. In fact, taking my friend for an afternoon coffee back to Boka tomorrow afternoon",January 2018,5.0,Bokan 37 Restaurant,559656890
272,"Is not the first time we are going to the bar at Novotel Canary Wharf. The location and views are amazing, but the service we always find is rude and very inefficient.",January 2018,2.0,Bokan 37 Restaurant,556747839
273,"What a great place to visit. The views were on the 38/39 floors of the associated Novotel Canary Wharf and you pretty much had a wrap around view of the city. There is an outside deck area too, which will be amazing when they get the outdoor heating in place.",January 2018,5.0,Bokan 37 Restaurant,555501596
274,"Fabulous views, delicious food stylishly presented by professional and friendly staff. As you'd expect the price is reflective of this, especially the wine-list - excellent sommelier though.",January 2018,5.0,Bokan 37 Restaurant,556664210
275,We had diner with 5 friends at Bokan. First of all the view is breathtaking. The service is impeccable and friendly. The sommelier is just great. We described the type of wine we enjoy and he made us discover a South African amazing wine that we all loved. Food is excellent. We all loved Bokan and will go back soon.,January 2018,5.0,Bokan 37 Restaurant,554287301
276,"The view is lovely, as is the food. You enter the building prime time on a Saturday afternoon and expect to see someone on the podium of the entrance but there isn't. So you have to work out for yourself how to use the lift and which floor you need to go to. We ended up in the bar, but the woman at reception couldn't understand a word we was saying. Despite us being locals. She thought we was wanting to book a table, despite us repeatedly saying ""we are here for our 2pm booking"". Then we was seated in the bar area at a table that was practically on the floor. I asked to be moved to a table where we wouldnt have to eat with our food on our laps. He then gave us a bar menu. We asked if we could have the brunch menu which we booked for. He said this was downstairs but the brunch was now over. I advised I had checked online and that I was sure the last SEATING for brunch was 2pm and it started at 12. However it get very confusing as he couldn't really understand what we was saying either. We were just about to leave when we checked to say are you sure we cannot have a table and he said that we could but we had to order as the kitchen takes the last orders for brunch at 2:30pm. Finally when we got around it all we had a table booked downstairs and we were able to enjoy the meal however, it was a lot of stress for us.",February 2018,3.0,Bokan 37 Restaurant,558603304
277,"We want to have some drinks and food around canary wharf area, apparently Bokan is the highest bar/restaurant within the area so we decided to check it out.",January 2018,2.0,Bokan 37 Restaurant,558635716
278,"Nice restaurant, service a bit impersonal but efficient. Menu limited but nice. Food presentation was outstanding and very nice.",February 2018,4.0,Bokan 37 Restaurant,558888412
279,"I had a most enjoyable burger cooked exactly how I wanted it cooked, bravo",February 2018,5.0,Bokan 37 Restaurant,559069237
280,"The ONLY reason for going to this restaurant is for the view, which is really wonderful. from the top of this tower, especially at night, you have extensive views of the lights and sights of one of the great cities of the world. Enjoy this!",December 2017,3.0,Bokan 37 Restaurant,547507053
281,"The view of London is lovely. The food is mediocre, limited choice and the service was arrogant. Very expensive, 2 courses with wine was around £75 per person. Food was rather bland.",December 2017,3.0,Bokan 37 Restaurant,547633070
282,"On a recommendation, we made a reservation for dinner on the 38th floor!!! Great ambience and views. Not exceptionally busy, but service was slow and laborious. Not many menu choices, but choices made. Again, service was slow and one member of party returned their main course which was cold (Not under cooked) for reheating. Overall, very disappointed.",December 2017,4.0,Bokan 37 Restaurant,546569341
283,"On Sunday I have been in this lovely restaurant with my danish friend for brunch. Even though the price £49 per person, it’s worth. Firstly for extremely amazing view, second delicious food with touch of French cuisine , which I am totally in love. Also, prosecco included in the brunch menu. So, definitely will be back. By the way, staff especially receptionist Veni was extremely welcoming and polite. Many thanks for making our time even more nice. Totally in love with this place❤️❤️❤️",December 2017,5.0,Bokan 37 Restaurant,546964579
284,Everything was perfect.,October 2017,5.0,Bokan 37 Restaurant,554216124
285,"Nice view, good food, but extremely loud due to dinner party in the restaurant. At times, it was impossible to understand the people sitting in front of you. Very unfortunate, were looking forward to a nice dinner.",December 2017,2.0,Bokan 37 Restaurant,547894231
286,"Amazing views and ambience. Extremely attentive staff, especially Peter @ the bar. Food and drinks very good.",December 2017,5.0,Bokan 37 Restaurant,547712452
287,"We were here for the New Years Eve 6 course tasting meal and can only praise the restaurant for the very well organised evening. The entertainment was great and the food exceptional while the staff were very friendly but also lively and fun making it a really warm atmosphere. The views across London in all directions are worth making a visit for, in themselves. Well done all involved at Bokan, we had a great time.",December 2017,5.0,Bokan 37 Restaurant,550647915
288,Absolutely great night service was amazing from when we arrived great table with wonderful view of the fireworks and London great service in regards to the drinks our waiter Peter was absolutely spot on and nothing was too much trouble we live local so will be back on a more regular occasion thanks Peter for starting our 2018 the way we expected see you soon,December 2017,5.0,Bokan 37 Restaurant,550533237
289,"Fantastic views from the top floor of Novotel Canary wharf, looking back towards the centre of London. Ordered 2 drinks, cider and one of their cocktails, plus chips to snack. Drinks and mayonnaise/tomato sauce arrived promptly. Had our drinks, no sign of chips, waited and waited, the waitress came over to take away empty drinks, said haven't you got your chips ... no ... she went away, and they arrived soon after, so obviously forgotten about. Bill came to £26 so expensive for 2 drinks and chips.",December 2017,2.0,Bokan 37 Restaurant,549297763
290,"Went for drinks only. Amazing views, nice ambience, nice drinks. Thoroughly enjoyed it.",December 2017,3.0,Bokan 37 Restaurant,546282222
291,What a great venue with amazing views over London / Canary Wharf,October 2017,3.0,Bokan 37 Restaurant,542384579
292,"Took my boyfriend here for his birthday (as we were staying in the hotel) before going to see Micky Flanagan at the O2. Mushroom risotto was to die for- best meal of my life, views were stunning and staff were lovely!",October 2017,5.0,Bokan 37 Restaurant,542608129
293,"I was taken there for my birthday. The restaurant was full until 9pm, and so we had to settle for the bar. The place was very dark, and finding the table was not the say (for me, anyway). The awful din emitted by a woman squealing into a microphone (they tell me that it is singing; but it has nothing in common with Covent Garden) was so loud because, apparently, it has to carry over three floors in the building. The occasional breaks which she and her organ grinders took were the best bit - I could hear what was being said to me.",November 2017,2.0,Bokan 37 Restaurant,542687200
294,I've stayed here 3 times on business.,November 2017,2.0,Bokan 37 Restaurant,542859799
295,fantastic table on the 38th floor. views were incredible. menu was just right. food very good quality and presentantion superb.,November 2017,5.0,Bokan 37 Restaurant,543514920
296,We went there for a drink on the roof bar so cannot comment on the food,November 2017,4.0,Bokan 37 Restaurant,543500267
297,"The view is fantastic, the atmosphere with the music is warm and relaxing, the staff always there to assist in anything you might need and also lots of options on the menu and interesting cocktails. We will be back!",November 2017,5.0,Bokan 37 Restaurant,545101884
298,Someone recommended this bar and were were not disappointed. We went for pre dinner drinks and loved it.,November 2017,5.0,Bokan 37 Restaurant,543623663
299,"Views are great and, in my opinion, that is the best thing this restaurant has to offer. Food was OK but the service was not good and not very profesional.",November 2017,3.0,Bokan 37 Restaurant,545633079
300,"While there is no doubt Bokan is a well thought out, impressive bar & restaurant, it seems the emphasis is on the initial wow factor and stops there. The service leaves a lot to be desired.",November 2017,2.0,Bokan 37 Restaurant,538156966
301,Bokan,October 2017,3.0,Bokan 37 Restaurant,537615994
302,Great views & atmosphere,October 2017,5.0,Bokan 37 Restaurant,538842962
303,Nice service too! Great cocktails.,June 2017,5.0,Bokan 37 Restaurant,538850044
304,"Fabulous views from this restaurant on the 37th floor. The food was also 1st rate, although there is a cocktail bar above you it’s still possible to have a conversation over dinner. Staff very attentive - maybe just a wee bit too much but better that than feeling adrift.",November 2017,4.0,Bokan 37 Restaurant,538765198
305,We booked Bokan as we had visited previously and thought the place had a wow factor. We had our nephew and niece visiting from Switzerland and wanted to share a special evening with them. The evening was ruined by the woman at the front desk (Julia?) who is quite frankly the rudest person we have ever had the misfortune to encounter in any restaurant. Despite having received an email confirming our booking she kept us standing in the corridor for 10 mins and kept insisting that we did not have a booking!! I even showed her the email. She was disingenuous and disinterested. In the end I asked to see her booking screen and was able to locate the booking immediately. She had no sense of how much embarrassment and upset she was causing to us all. She didn’t even apologise for her error. Atrocious level of service from her.,September 2017,1.0,Bokan 37 Restaurant,542276462
306,As a party of four we ate here on Friday night (3rd Nov),November 2017,4.0,Bokan 37 Restaurant,539422009
307,"Wow, what an amazing venue. Superb value for a bottomless prosecco brunch. The food was exquisite and the service was excellent. As soon as our glass was empty, it was topped up again. There was a great atmosphere in all the bars/restaurant and I would definitely return. The views are stunning and you even get a view in the loo! A great experience with attentive and friendly staff. Thanks!",November 2017,5.0,Bokan 37 Restaurant,540263742
308,We spent a dinner at Bokan. What a really good « gastronomic » moment!,November 2017,5.0,Bokan 37 Restaurant,540877487
309,"I booked this for my mothers birthday and opted for the bottomless brunch at the weekend. I could not fault the cocktails, food and definitely not the flowing prosecco. Great atmosphere and stunning views. Staff are very friendly and always on hand to help!",October 2017,5.0,Bokan 37 Restaurant,537563457
310,Very nice place to have great view to London from 36 floor,November 2017,4.0,Bokan 37 Restaurant,540797067
311,Worth a visit as an easier to book food with a view than the usual suspects. Modern lounge style with a bar on a split level.,October 2017,5.0,Bokan 37 Restaurant,531397063
312,Went to the bar for an early evening drink the views are stunning the French wine was fine! But unfortunately we had to leave the nice sofa corner and had to go upstairs because the table was reserved! Well upstairs was quite cold outside!!,October 2017,4.0,Bokan 37 Restaurant,531226251
313,We visited BOKAN 39 during a girls weekend in London and the bar/drink/service was so great that we didn't feel like leaving the hotel - everything was perfect! The view as absolutely stunning! I would recommend it to everyone!,October 2017,5.0,Bokan 37 Restaurant,533489807
314,"We arrived at 2pm for the 'Brunch' and was impressed not only with the food but also the service, the views and the chilled atmosphere. The bonus was the live Jazz band at 4pm. (which plays until 7pm) They do an offer for £49.00 which includes as much Prosecco as you can drink from 2pm till 4pm. And to be fair, the waiters do not stop pouring it! Which is nice. They also serve water and ice at the table without charge. One of our group does not drink so she was given an option to choose a Mock-tail instead. Overall the food was tastey and very satisfying. There was my pet hate of the discretionary 12.5% service charge but we didn't mind paying it because the service was very good. Definitely a place I would highly recommend and a place I would look forward to returning to.",October 2017,4.0,Bokan 37 Restaurant,533784088
315,"Great place! The atmosphere can take you to the sky! The staff is very friendly, they can make you drunk easily.. The view is unforgettable! Great for drinks and food also!",September 2017,5.0,Bokan 37 Restaurant,534775091
316,"Astounding night views across the city and Thames, welcoming staff, loft-style decor. Good looking restaurant. Food is v.good value. Chef knows her stuff with excellent fusion of styles. On this occasion, starter was Scottish venison carpaccio - clever mixture of ingredients (like pomegranate and pear) truly heighten the flavours of the venison. My main was scallops and my friend had the lamb. Lamb looked and must have tasted great as the plate was clean! As with the starter, interesting mix of flavours to bring out the best in the scallops. Most notable was the black pudding accompaniment and purees. Excellent meal.",October 2017,4.0,Bokan 37 Restaurant,536474333
317,This is my fourth visit here and the food keeps getting better and better. The menu has been shortened and offered exceptionally good food. There was a complimentary amuse bouche which was fantastic but had no idea what it was. We just could not understand the waiter and as each course arrived the waiter tried to explain what we were eating and we ended up having to resort to Google translate. This is becoming a bit of a London trait and such a shame for fantastic restaurants such as this.,October 2017,4.0,Bokan 37 Restaurant,536920143
318,Bokan offers sick views across London. Its set on an extremely high floor with the skyscrapers of Canary Wharf at your feet.,October 2017,5.0,Bokan 37 Restaurant,537279465
319,"Waiting staff very friendly and helpful. Food excellent and good value, cost is in line with central London restaurants, but has the added value of great views across London.",October 2017,5.0,Bokan 37 Restaurant,535447829
320,We booked a table for 9 people at this venue backed by the mighty Novotel brand. I mentioned on a telephone conversation the reason for the booking (birthday celebration for my wife and other friends) and that we were bringing a cake. The person on the phone didn’t make any reference to any “policy” regarding this.,October 2017,1.0,Bokan 37 Restaurant,531209722
321,"Have been here twice just for coffee but the level of service has been appalling both times. First outing it took ages for someone to come to our table , though the place was quite. When the coffees came they were tepid at best. Next time I tried to order 2 coffees at the bar from one of waiters but he seemed to just look at me as if it was beyond him and pointed to his colleague saying he would make then and then just walked off without telling his colleague. Then I waited and waited and nothing so I gave up. That's a just a coffee God knows what happens when you have a meal there I hate to think.....",September 2017,1.0,Bokan 37 Restaurant,526510845
322,"Came here in the summer this year, had a few drinks and took in the amazing views. It had a rustic casual look and the service was great. Great for watching the sun go down.",July 2017,5.0,Bokan 37 Restaurant,528800407
323,"Everything was fab here. The views, the service, the food and drinks, the atmosphere and décor was superb.",July 2017,5.0,Bokan 37 Restaurant,529383501
324,Loved loved loved this rooftop bar !!!! Stayed in a hotel right opposite the Novotel so popped over to their rooftop bar. It was a Saturday and we had no trouble in getting a table outside in the sunshine. The service was quick and the views are amazing !!! Drinks prices we found quite reasonable for London. Would imagine this bar gets very busy on a Friday night when all the business people in Canary Wharf leave work places. I will definitely be returning here :),September 2017,5.0,Bokan 37 Restaurant,527186938
325,We really enjoyed our bar meal of a burger - really well cooked.,September 2017,4.0,Bokan 37 Restaurant,527028502
326,Had booked a table last night and were seated by the window with the most amazing views. Wow.,September 2017,4.0,Bokan 37 Restaurant,527770927
327,We went to celebrate our anniversary and had been recommended Bokan by a few friends. And we were not disappointed!,October 2017,5.0,Bokan 37 Restaurant,530719374
328,We came here for a pre-dinner drink and settled on one of their cocktails from a varied and interesting list. Both drinks were fab although they were at premium London prices. Great views but only if you book a table in advance!,September 2017,4.0,Bokan 37 Restaurant,529964473
329,Almost worthy of a Michelin star. Delicious 7 course taster menu. Modern French food. Amazing views & good service.,October 2017,5.0,Bokan 37 Restaurant,529713647
330,"The decor, ambiance, service and views are nothing short of superb. The dinner, whilst excellent, is what I would call 'light'. All in all, though, a fabulous place perfect for a romantic evening.",August 2017,5.0,Bokan 37 Restaurant,522189434
331,"This restaurant has a lot going for it. Great views, good food, amazing wine list and very pleasant service.",September 2017,4.0,Bokan 37 Restaurant,522376943
332,Amazing view at sunset. Must visit for couples. Book a table next to the view. Its amazing to have dinner here. The burger was just amazing along with the wine. Must Visit if you're in London .,July 2017,5.0,Bokan 37 Restaurant,526275981
333,"Situated on the 37-39 floors, this bar and restaurant offers great views and great vibes. Decor modern and cool. Food was presented very well and was very delicious. I had the chicken dish, with the fois grois. It was superb, I also had the halibut a d it was superb as well.",September 2017,5.0,Bokan 37 Restaurant,522883400
334,"Jazzy Sunday drinks. We are local to the area and have been watching the Novatel get built. We went there on Sunday about 5pm and listened to a Jazz combo while having a bottle of wine and some nibbles. The prices of drinks and food are typical hotel prices, but given the views and music, it was well worth the cost. Best to reserve as this will become quite popular once word gets around. Staff is still learning the ropes, so a little patience is warranted.",August 2017,4.0,Bokan 37 Restaurant,521397978
335,"Took two American friends here. Restaurant table by the window, facing west. Spectacular views. Had the melon gazpacho which was amazing and very different. Chicken with foie gras was very neat and different, very good. The halibut was a little cylinder shape, was very pretty and very good.",September 2017,5.0,Bokan 37 Restaurant,521814513
336,I have tried many bottomless brunches in London and this was one of the best. The views are spectacular with the Thames to your left and O2/Greenwich to your right. There were great choices for food and it was all very tasty. Great Prosecco and service to top it off.,September 2017,5.0,Bokan 37 Restaurant,522965658
337,"Perfect location for a drink after a busy day or during the weekend, as Bokan seems to be a local late night magnet in an area that is becoming a resiðential area as well - Not business travelers per se.",September 2017,5.0,Bokan 37 Restaurant,526260012
338,Went as part of a large group for dinner. We did the tasting menu which was a journey of flavours. The service was extremely professional and they paid attention to detail. Great wine menu. Excellent overall.,September 2017,4.0,Bokan 37 Restaurant,525827878
339,"Wow. This place was AMAZING. We went for their Sunday Bottomless Brunch (served until 2.30pm) which was £49pp and included all you can drink Prosecco, and 3 delightful courses. I had the scallop carpaccio and my friend had the burrata. Both winners. I then had the Wagyu Burger which was insanely good. And filling! Then the tiramisu wasn't like an ordinary one (which I was thankful of) - mmmm it was TASTY.",September 2017,5.0,Bokan 37 Restaurant,525417480
340,"Went there tonight for a business dinner. My colleague had the crab meat, which was amazingly presented. I had the crispy hen's egg, which didn't look quite as good, but was superb. We both had the halibut, which was excellent. The service was extremely attentive, polite and knowledgeable. The one thing that I really enjoyed was the combination with both dishes of the jus and the little blobs of various sauces around the plate. A beautiful combination of tastes.",August 2017,5.0,Bokan 37 Restaurant,516817740
341,"Very Nice bar, with good drinks and food. As a guest of Novotel, was surprised with the fancy rooftop bar and it's perfect view of London's skyline.",June 2017,5.0,Bokan 37 Restaurant,517760609
342,"The views are stunning and it had a nice chilled out atmosphere, with a pretty good mix of people. However the service was disappointing especially as service is added even when you get a drink from the bar. Mistakes were made and we simply ordered a bottle of wine, nothing complicated and the wine wasn't good. At a place like that even the cheaper wines should be decent.",August 2017,3.0,Bokan 37 Restaurant,517759095
343,"The food on the 37th floor was AMAZING! Each one of us had a starter and a main and the portions were so filling that we couldn't fit the dessert in. The best tartare I've ever had, amazing chicken with foie gras and very good wine. The views were amazing and the staff were great. It was my husband's birthday and the staff made it an amazing evening for us.",September 2017,5.0,Bokan 37 Restaurant,520600318
344,Really surprised by this restaurant! The food is amazing and the staff was perfect !,August 2017,5.0,Bokan 37 Restaurant,517610478
345,"Yes the views are amazing, yes the cocktails are good but these mean nothing if the service does not live up to the expectations. Their booking policy for the terrace appears to be simply untruthful and misleading. It's understandable that during good weather it will be busy. What is unacceptable is when you ask them to book they say that the system is blocked. Even if you say that you will call later they say that you cannot book and that you will have to walk in early. You walk in early and surprise surprise, everything is already booked for the day! So basically they will not tell you that they are fully booked and you're lured in by the hope that there will be availability. This might seem like a small detail to some but the lack of decency and honesty are definitely things that will stop me from going to this place again.",August 2017,2.0,Bokan 37 Restaurant,518129283
346,"Enticing menu of European inspired dishes, using ancient & adopted British ingredients!",August 2017,5.0,Bokan 37 Restaurant,516857057
347,"Will I recommend this restaurant ,I don't think so.Food is ok, but portions are tiny ,and I mean it.",August 2017,3.0,Bokan 37 Restaurant,518173110
348,"Visited the rooftop bar to ""escort"" the sun down behind the city of london...",August 2017,4.0,Bokan 37 Restaurant,519407802
349,"Very Nice view of Canary Wharf and City, good cocktails but nothing really special. Atmosphere is good, friendly waiters",May 2017,4.0,Bokan 37 Restaurant,520578695
350,"We came here for a drink - and WOW it was soooooo good! The views day and night are stunning, the atmosphere is cool and slick and the cocktail was yummmm. Definitely returning here!",July 2017,5.0,Bokan 37 Restaurant,514622536
351,The location is modern and elegant with soft lights that makes everything romantic and mysterious.,July 2017,5.0,Bokan 37 Restaurant,508532448
352,We tried their £60 testing menu.,August 2017,4.0,Bokan 37 Restaurant,510833365
353,Grabbed a takeaway pizza as I passed.,August 2017,4.0,Bokan 37 Restaurant,509743960
354,"Beautifull view, one of my favourite place in east London for a drink with friends. Unfortunately once again lack of service. 23 minutes for a Cocktail, never seen smile any bartender in 3 hours. And why I should pay for the service charge if I collect by myself one bottle of prosecco from the bar shell. Please make sure that you apply the service charge when you offer a service and not impose ro your customers to pay for something not delivered. And probably your staff will be more pleasant with the guest to earn more tips.",August 2017,3.0,Bokan 37 Restaurant,509082622
355,"Eat at this restaurant, although not on the menu, they offered to make my daughter a pizza, this was clearly hand made and a nice touch. The Steak was cooked as I had requested and tasty.",August 2017,5.0,Bokan 37 Restaurant,510894714
356,Stopped off for a few drinks while out ...wasnt staying here but wasn't a problem,August 2017,4.0,Bokan 37 Restaurant,510223805
357,"Smart and stylish dining with amazing views, we enjoyed a superb 3 course brunch with unlimited prosecco. Relaxed atmosphere and friendly staff. We will definitely be returning!",July 2017,5.0,Bokan 37 Restaurant,511191900
358,"The restaurant has a nice selection of food, about 6 choises for starters, and mains and an extensive winelist, but no need to consult the list as the sommelier will be at your service to provide you a matching wine with whathever it is your table has ordered.",August 2017,4.0,Bokan 37 Restaurant,513865258
359,Went for after work drinks. Huge outdoor space on the rooftop and lots of indoor space too.,August 2017,4.0,Bokan 37 Restaurant,511130778
360,"Went here as heard great reviews after it opened and I was not disappointed. Had lunch in the restaurant and the food, service and view were second to none. It wasn't cheap, but you get what you pay for. After food we went down 1 level to the bar and had a couple of cocktails. Was going to go up one level but the top deck area was already pretty full.",March 2017,4.0,Bokan 37 Restaurant,508438315
361,"We went to the bar on the 38th floor to have drinks. Decor is great, and views obviously breathtaking.",July 2017,3.0,Bokan 37 Restaurant,505910328
362,Recently I've discovered this place and decided to bring different friends to have drinks here and spend some time together over a nice prosecco glass!,July 2017,1.0,Bokan 37 Restaurant,506803935
363,"I booked a table for the 39th floor in a sunday evening. When we arrive to the 38th the hostess was not paying atention to the lifts and not even lift her head when we pass throught ( we thought that there was another one on the top floor) and the security stoped us asking if we need something, we mention the reservation and he pointed to the hostess. After confirming our reservation she took us to our table. The place have amazing views and the decor is fantastic. The cocktail menu is creative but maybe a bit to long. We ask for 2 cocktails that took around 20 minutes to arrive. for the second round we choose a glass of wine and a beer as we didn't wanted to wait such a long time but it took more than 30 minutes to arrive. Besides the wait for the drinks we ask for some food that never came, when we ask why the wait we've been told that nothing was ordered. The staff was friendly but unable to manage the floor. About the price, a bit expensive if we take in consideration the service.",July 2017,3.0,Bokan 37 Restaurant,506821248
364,The views from each floor looking down over the Thames up to Tower Bridge and far beyond are wonderful. The tables in the restaurant are positioned well so that every guest can appreciate the vista.,July 2017,5.0,Bokan 37 Restaurant,506052539
365,"Breathtaking views, really friendly staff, excellent selection of locally brewed beers. Perfect for cocktail hour.",July 2017,5.0,Bokan 37 Restaurant,507130998
366,"We paid two visits to bokan on Saturday first around 7:30pm where we were directed to the bar on the top floor this was fine and the barman prepared two rounds of three drinks as my brother came to meet us before we headed out for a meal. The cocktails were good and the service was too however when we walked over to the roof terrace to take in the views where no one was sat because of the incremental weather it felt like the security had joined our party, on taking a picture on my phone of the skyline I turned and almost bumped into one of them who was so close behind me.",July 2017,2.0,Bokan 37 Restaurant,505011471
367,Went to Bokan early Saturday evening for family birthday drink the views were stunning of docklands the staff were very friendly the only fault was they tried to put us on a table outside in the rain but did move us when we complained,July 2017,4.0,Bokan 37 Restaurant,507281117
368,"the reastaurant by itself is beautiful, very modern and trendy !",August 2017,3.0,Bokan 37 Restaurant,507694357
369,"Before booking my hotel for my trip, I took the time to read many many many reviews on hotels and especially this one. I have NO regret for booking this hotel. I would definitely stay there again and recommend it for sure. The only ""negative"" comment I had read about the hotel was the very slow service at the bar or the restaurant. OMG, beyond SLOW.......staff walked by me and totally ignored me and my friend. I even stood at the bar wanting a glass of wine, was standing right in front of the bartender who was YES I KNOW very busy, but he could have at least acknowledge my presence......It took for ever to get a glass of wine, and than had to ask for my check......Having said that the staff for the brunch if wonderful and if this obvious they are there to serve you and make sure your visit is as enjoyable as possible. Another comment, is that there doesn't seem to be enough tables on the 3 floors to accommodate the number of guests staying at the hotel. Also, there was NO information in the room for phone numbers such as room service, front desk, wakeup call, etc....and no visitor guide or magazine. I do have to say that these are minor issues and the hotel still deserves a 4.9 stars our of five.........",July 2017,5.0,Bokan 37 Restaurant,507234778
370,Sunning view at the top of the Novotel Canary Ward tower. Well furnish and designed dinning room. Nice and tasty plates. Definitely the place to go on Sunday brunch for any occasion. This place worth a detour.,July 2017,5.0,Bokan 37 Restaurant,504834233
371,Had dinner twice at Bokan right up on the 38th floor with a excellent view but it was extremely hot as aircon is either switch off or very weak which was not pleasant if you are in business suit. Service was slow and not great. Waiter was not friendly. Receptionist on 37th floor was not helpful and unfriendly which is strange.. Breakfast was average but at least not as hot as compare to evening time.,July 2017,3.0,Bokan 37 Restaurant,501474245
372,Very nice restaurant on 38th floor of the hotel. Wonderful views across London skyline.,July 2017,5.0,Bokan 37 Restaurant,501559799
373,39th Floor Good Lord!!!!!!!!,July 2017,5.0,Bokan 37 Restaurant,502162767
374,I attended a private event served with a delicious buffet at the bar. Canapes were varied and very tasty. The Sauvignon Blanc wine from South Africa (Te Awa Left Field) was excellent. I will definitely come back again with friends,July 2017,4.0,Bokan 37 Restaurant,501858482
375,"Went for a friends birthday, and the surroundings, ambiance, and stunning views of London seemed like the ideal scene to have some drinks and celebrate. There were only 3 of us, and the staff seem friendly, the drinks kept coming, and we was having a great time. My friend accidentally knocked a drink over, and within 2 minutes the manager came over and said that security was watching us and to calm down. (Knocking the drink over may have been coincidence). We were having a great time before this and would have easily stayed in there until closing, and spent a lot more money, but this made us want to leave straight away. The gentlemen could have come over to make sure we was good if he had a concern, or seen if we needed anything, but it felt like because security said something to him, he came over as the man, and told us to calm down. It put us off and I don't think we will be going back. There are enough rooftop bars in London, which are cheaper as well, and you won't get accused of anything either. How one person can ruin a night!!!!",July 2017,2.0,Bokan 37 Restaurant,501676592
376,"I went here during a lunch time trip, the restaurant was generally quiet and offers good food. It's quite expensive for what it is. My general gripe was about having to order certain items separately. I think a set price lunch menu would work wonders for attracting more people from local businesses.",July 2017,3.0,Bokan 37 Restaurant,501255374
